From Date,To Date,PM2.5,BP,RH,Temp,WD,WS,CO,RF,NO2,Ozone,SO2,TOT-RF,TEMPARATURE
15-01-2024 00:00,16-01-2024 00:00,238.57,740.68,74.47,None,57.03,0.34,5.13,None,107.29,23.28,23.87,0,10.2
16-01-2024 00:00,17-01-2024 00:00,295.29,740.76,83.56,None,40.86,0.85,4.1,None,80.14,19.36,2.95,0,10.8
17-01-2024 00:00,18-01-2024 00:00,226.16,740.54,75.55,None,46.65,0.6,0.79,None,71.08,17.01,4.47,0,10.6
18-01-2024 00:00,19-01-2024 00:00,199.32,740.17,79.75,None,52.54,0.51,0.47,None,69.16,16.07,28.82,0,10
19-01-2024 00:00,20-01-2024 00:00,207.95,740.21,82.33,None,50.94,0.68,0.42,None,61.53,15.26,10.61,0,11.5
20-01-2024 00:00,21-01-2024 00:00,198.91,739.55,73.62,None,59.24,0.48,1.33,None,77.04,17.26,15.88,0,9.3
21-01-2024 00:00,22-01-2024 00:00,212.08,738.91,80.98,None,100.59,0.39,1.49,None,78.84,15.32,6.48,0,10.5
22-01-2024 00:00,23-01-2024 00:00,238.8,740.09,75.73,None,44.28,0.64,1.22,None,61.97,15.6,12.81,0,11.9
23-01-2024 00:00,24-01-2024 00:00,256.98,741.78,79.69,None,50.58,0.7,1.26,None,79.67,14.47,15,0,11.5
24-01-2024 00:00,25-01-2024 00:00,286.24,741.43,77.56,None,51.75,0.35,1.27,None,86.38,14.34,14.36,0,10.9
25-01-2024 00:00,26-01-2024 00:00,263.9,741.3,78.48,None,59.4,0.43,1.42,None,103.03,14.68,16.37,0,12.4
26-01-2024 00:00,27-01-2024 00:00,383.65,741.51,75.29,None,40.31,0.34,2.17,None,128.73,16.92,9.04,0,14
27-01-2024 00:00,28-01-2024 00:00,201.47,741.52,65.54,None,87.28,0.54,1.55,None,132.42,15.12,25.11,0,13.3
28-01-2024 00:00,29-01-2024 00:00,312.73,741.41,77.97,None,55.43,0.85,None,None,141.01,21.61,13.3,0,14.1
29-01-2024 00:00,30-01-2024 00:00,234.3,741.36,75.86,None,52.17,0.44,1.16,None,84.95,16.09,12.14,0,12.7
30-01-2024 00:00,31-01-2024 00:00,289.84,740.8,83.39,None,57.41,0.34,0.67,None,93.01,15.35,29.63,0,12.8
31-01-2024 00:00,01-02-2024 00:00,265.73,740.97,88.03,None,42.55,0.58,0.77,None,96.5,33.48,15.3,0,15.2
01-02-2024 00:00,02-02-2024 00:00,66.89,741.07,84.65,None,44.77,1.44,1.54,None,59.72,15.71,15.6,0,12.9
02-02-2024 00:00,03-02-2024 00:00,103.95,742,81.19,None,91.99,0.61,2.37,None,75.73,15.25,14.48,0,13.9
03-02-2024 00:00,04-02-2024 00:00,119.99,741.33,62.94,None,105,0.38,2.86,None,111.81,15.8,14.45,0,16.1
04-02-2024 00:00,05-02-2024 00:00,140.93,737.56,79.75,None,38.81,0.79,2.42,None,82.32,22.52,7.73,0,16.1
05-02-2024 00:00,06-02-2024 00:00,85.43,739.33,78.17,None,99.81,0.41,2.21,None,66.78,19.16,13.31,0,13.5
06-02-2024 00:00,07-02-2024 00:00,81.64,741.43,68.49,None,101.59,0.49,1.84,None,77.25,18.85,17.94,0,13.5
07-02-2024 00:00,08-02-2024 00:00,78.76,741.46,58.48,None,121.78,0.81,1.33,None,70.93,18.59,17.99,0,14.3
08-02-2024 00:00,09-02-2024 00:00,71.46,742,58.95,None,124.39,1.06,1.28,None,66.12,18.27,24.25,0,15
09-02-2024 00:00,10-02-2024 00:00,92.89,742,56.29,None,121.62,0.37,1.82,None,114.31,18.41,30.91,0,14.9
10-02-2024 00:00,11-02-2024 00:00,218.86,742,65.81,None,61.02,0.33,1.35,None,115.17,29.17,10.29,0,15.2
11-02-2024 00:00,12-02-2024 00:00,179.1,742,65.21,None,74.42,0.31,1.43,None,112.68,18.9,16.14,0,15.6
12-02-2024 00:00,13-02-2024 00:00,190.43,741.25,68.2,None,50.04,0.32,2.09,None,120.9,19.55,24.41,0,15.9
13-02-2024 00:00,14-02-2024 00:00,259,740.41,70.33,None,68.41,0.3,2.94,None,148.12,20.23,22.29,0,16.7
14-02-2024 00:00,15-02-2024 00:00,211.74,740.33,67.72,None,128.03,0.31,1.44,None,122.77,19.54,7.82,0,17
15-02-2024 00:00,16-02-2024 00:00,142.46,740.19,64.05,None,107.57,0.37,1.12,None,122.23,19.43,10.69,0,17.3
16-02-2024 00:00,17-02-2024 00:00,130.44,739.37,60.09,None,91.26,0.33,2.12,None,127.49,20.14,21.11,0,17.2
17-02-2024 00:00,18-02-2024 00:00,141.31,740.03,60,None,95.39,0.37,3.52,None,160.17,19.48,17.66,0,19.2
18-02-2024 00:00,19-02-2024 00:00,173.51,741.64,59.22,None,54.45,0.63,4.31,None,157.91,19.58,17.12,0,21
19-02-2024 00:00,20-02-2024 00:00,99.51,740.77,57.54,None,50.41,2.12,2.07,None,56.27,21.44,16.79,0,21
20-02-2024 00:00,21-02-2024 00:00,122.51,739.92,71.52,None,36.1,0.77,2.63,None,83.02,22.69,25.08,0,19.4
21-02-2024 00:00,22-02-2024 00:00,100.35,739.9,63.32,None,96.34,0.43,2.01,None,78.24,20.88,13.55,0,19.1
22-02-2024 00:00,23-02-2024 00:00,72.21,739.89,52.62,None,90.44,0.44,1.42,None,86.49,20.61,24.23,0,16.9
23-02-2024 00:00,24-02-2024 00:00,58.11,740,49.07,None,107.87,0.51,1.63,None,93.98,20.17,28.92,0,17.4
24-02-2024 00:00,25-02-2024 00:00,118.96,740.89,51.61,None,60.54,0.36,1.77,None,151.14,19.24,30.53,0,18.3
25-02-2024 00:00,26-02-2024 00:00,110.47,741.82,48.58,None,76.79,0.52,0.88,None,97.91,18.81,22.13,0,18.8
26-02-2024 00:00,27-02-2024 00:00,112.33,741.91,48.28,None,51.57,0.36,1.09,None,112.64,18.53,22.91,0,18.8
27-02-2024 00:00,28-02-2024 00:00,67.89,742,52.98,None,94.05,0.44,0.75,None,76.31,18.33,18.95,0,18
28-02-2024 00:00,29-02-2024 00:00,55.57,741.03,57.8,None,125.67,0.53,0.77,None,75.04,19.39,24.43,0,19.1
29-02-2024 00:00,01-03-2024 00:00,76.87,740.42,55.52,None,113,0.43,0.93,None,107.61,20.85,18.86,0,21.6
01-03-2024 00:00,02-03-2024 00:00,122.95,740.99,55.77,None,36.35,0.94,1.66,None,113.44,29.58,19.92,0,21.2
02-03-2024 00:00,03-03-2024 00:00,43.07,741.43,67.62,None,47.55,3.87,1.29,None,36.47,20.52,22.76,0,19.4
03-03-2024 00:00,04-03-2024 00:00,65.08,742.22,68.14,None,65.2,0.92,1.59,None,56.88,14.79,16.02,0,17.9
04-03-2024 00:00,05-03-2024 00:00,64.98,742.38,55.15,None,74.97,0.62,1.32,None,62.52,22.24,14.76,0,16.7
05-03-2024 00:00,06-03-2024 00:00,56.05,742.21,51.67,None,120.55,0.55,1.2,None,57.85,28.49,18.46,0,16.4
06-03-2024 00:00,07-03-2024 00:00,72.57,742.13,51.57,None,112.52,0.42,1.34,None,70.98,30.27,27.86,0,18.7
07-03-2024 00:00,08-03-2024 00:00,96.56,742.26,57.74,None,43.74,0.35,1.52,None,85.44,18.5,23.37,0,19.9
08-03-2024 00:00,09-03-2024 00:00,72.86,742.38,52.12,None,95.54,0.46,1.24,None,65.93,27.66,24.2,0,19
09-03-2024 00:00,10-03-2024 00:00,70.85,742.21,50.88,None,123.09,0.52,1.29,None,75.59,29.79,18.8,0,19.8
10-03-2024 00:00,11-03-2024 00:00,99.39,742.35,49.36,None,87.88,0.38,1.56,None,97.87,30.56,19.52,0,23.2
11-03-2024 00:00,12-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,22.9
12-03-2024 00:00,13-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,22.3
13-03-2024 00:00,14-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,23
14-03-2024 00:00,15-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,21.4
15-03-2024 00:00,16-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,21.6
16-03-2024 00:00,17-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,21.9
17-03-2024 00:00,18-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,21.8
18-03-2024 00:00,19-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,23
19-03-2024 00:00,20-03-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,24.3
20-03-2024 00:00,21-03-2024 00:00,33,737,32.8,None,97.8,0.48,1.79,None,7.85,4,None,0,23.1
21-03-2024 00:00,22-03-2024 00:00,93.75,740.34,56.34,None,37.98,1.02,0.95,None,None,23.64,95.34,0,25.3
22-03-2024 00:00,23-03-2024 00:00,140.75,745.93,60.24,None,45.67,1.55,1.83,None,56.46,45.51,48.25,0,26.5
23-03-2024 00:00,24-03-2024 00:00,96.45,750.59,55.71,None,71.55,None,2.75,None,52.97,23.71,18.69,0,24.6
24-03-2024 00:00,25-03-2024 00:00,77.52,748.78,52.54,None,67.91,None,1.51,None,34.14,12.75,25.48,0,24.9
25-03-2024 00:00,26-03-2024 00:00,189.37,748.32,66.61,None,36.61,None,None,None,37.32,0.5,27.28,0,26.4
26-03-2024 00:00,27-03-2024 00:00,119.33,746.33,39,None,129,None,0.9,None,39.3,50.75,26.57,0,29
27-03-2024 00:00,28-03-2024 00:00,54.76,740.69,48.26,None,85.6,None,0.7,None,57.87,9.4,26.56,0,29.7
28-03-2024 00:00,29-03-2024 00:00,62.93,740.01,48.24,None,76.44,None,0.35,None,58.25,79.74,31.99,0,28.8
29-03-2024 00:00,30-03-2024 00:00,87.14,740.06,49.82,None,41.01,None,0.57,None,55.07,90.55,29.2,0,29.5
30-03-2024 00:00,31-03-2024 00:00,95.31,740.03,51.61,None,49.09,None,0.77,None,63.32,43.79,29.79,0,28.8
31-03-2024 00:00,01-04-2024 00:00,156.73,740,53.6,None,64.78,None,1.22,None,64.4,61.73,29.13,0,25.3
01-04-2024 00:00,02-04-2024 00:00,35.21,739.77,39.35,None,132.96,0.65,3.39,None,62.01,53.07,33.02,0,26.2
02-04-2024 00:00,03-04-2024 00:00,51.64,740,43.23,None,103.35,0.53,3.16,None,51.46,42.68,30.76,0,28.2
03-04-2024 00:00,04-04-2024 00:00,91.45,745.34,41.65,None,79.48,0.48,3.37,None,86.23,38.21,36.68,0,29.7
04-04-2024 00:00,05-04-2024 00:00,87.85,748.31,39.59,None,58.02,0.41,2.28,None,76.09,31.72,26.14,0,29.8
05-04-2024 00:00,06-04-2024 00:00,70.59,748.34,39.75,None,103.95,0.51,0.67,None,62.95,23.87,24.77,0,28.6
06-04-2024 00:00,07-04-2024 00:00,77.53,748.42,37.99,None,98.76,0.48,0.71,None,67.12,35.5,22.27,0,28
07-04-2024 00:00,08-04-2024 00:00,82.48,748.46,37.32,None,85.11,0.44,0.98,None,87.02,32.87,10.34,0,28.9
08-04-2024 00:00,09-04-2024 00:00,110.88,748.78,37.28,None,79.55,0.41,1.16,None,103.21,30.45,24.08,0,29.5
09-04-2024 00:00,10-04-2024 00:00,132.38,748.99,36.97,None,40.24,0.35,2.69,None,96.69,50.87,25.61,0,29.6
10-04-2024 00:00,11-04-2024 00:00,107.55,748.93,37.14,None,32.32,0.5,2.98,None,90.01,63.39,13.55,0,30
11-04-2024 00:00,12-04-2024 00:00,129.4,749.04,38.98,None,49.15,0.68,3.06,None,92.21,64.33,44.15,0,30.9
12-04-2024 00:00,13-04-2024 00:00,148.61,748.88,38.42,None,29.47,0.49,3.02,None,97.1,52.4,35.52,0,29.3
13-04-2024 00:00,14-04-2024 00:00,143.5,748.67,41.17,None,51.17,0.3,3.21,None,113.63,5.55,8.13,0,26.4
14-04-2024 00:00,15-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,28.6
15-04-2024 00:00,16-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,29.9
16-04-2024 00:00,17-04-2024 00:00,35.82,750,38.9,None,131.1,0.45,0.38,None,61.18,34,20.33,0,29.1
17-04-2024 00:00,18-04-2024 00:00,52.08,749.2,39.4,None,129.79,0.84,0.82,None,63.17,49.79,24.29,0,31
18-04-2024 00:00,19-04-2024 00:00,79.87,748.8,38.98,None,109.27,0.39,0.94,None,78.43,32.63,23.77,0,32.5
19-04-2024 00:00,20-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,30.9
20-04-2024 00:00,21-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,31
21-04-2024 00:00,22-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,31
22-04-2024 00:00,23-04-2024 00:00,51.76,749.11,36.32,None,91.81,0.42,1.6,None,91.96,43.32,27.24,0,29.2
23-04-2024 00:00,24-04-2024 00:00,82.62,749.45,41.83,None,91.57,0.88,1.42,None,90.51,44.15,18.32,0,29.6
24-04-2024 00:00,25-04-2024 00:00,74.17,749.25,41.9,None,100.5,0.55,1.66,None,91.45,37.7,21.9,0,31.4
25-04-2024 00:00,26-04-2024 00:00,83.97,749.33,37.11,None,137.55,0.53,1.64,None,92.03,38.01,25.94,0,31.8
26-04-2024 00:00,27-04-2024 00:00,115.82,749.61,38.03,None,53.34,0.46,1.58,None,94.37,44.48,36.43,0,31.5
27-04-2024 00:00,28-04-2024 00:00,73.66,749.06,36.17,None,116.55,0.77,0.85,None,70.47,53.79,20.43,0,31.2
28-04-2024 00:00,29-04-2024 00:00,96.39,749.14,38.57,None,40.37,0.43,1.03,None,92.78,26.51,35.91,0,30.9
29-04-2024 00:00,30-04-2024 00:00,115.34,749.35,40.74,None,60.85,0.62,1.13,None,78.62,60.31,34.95,0,29.7
30-04-2024 00:00,01-05-2024 00:00,70.49,749.21,38.22,None,114.2,0.62,0.89,None,67.96,47.74,33.13,0,28.2
01-05-2024 00:00,02-05-2024 00:00,77.25,749.03,34.52,None,124.67,1.08,0.66,None,58.5,52.12,31.31,0,28.7
02-05-2024 00:00,03-05-2024 00:00,76.65,751.46,36.79,None,114.33,0.63,0.79,None,70.67,61.18,30.78,0,30.3
03-05-2024 00:00,04-05-2024 00:00,124.15,755.19,35.38,None,131.8,0.57,1.24,None,90.1,47.85,30.97,0,32.7
04-05-2024 00:00,05-05-2024 00:00,147.15,755.2,36.72,None,145.99,0.42,2.37,None,104.89,48.83,44.48,0,33.8
05-05-2024 00:00,06-05-2024 00:00,159.4,755.33,38.31,None,129.03,0.39,3.39,None,101.48,40.64,31.61,0,34.1
06-05-2024 00:00,07-05-2024 00:00,123.53,747.47,39.07,None,93.22,0.47,2.26,None,85.59,44.42,21.55,0,34.2
07-05-2024 00:00,08-05-2024 00:00,135.93,743.02,43.56,None,28.88,0.94,2.74,None,87.42,71.84,40.7,0,32.2
08-05-2024 00:00,09-05-2024 00:00,94,742.22,53.53,None,44.24,2.18,0.82,None,37.02,29.55,15.67,0,31.7
09-05-2024 00:00,10-05-2024 00:00,76.86,742.6,50.86,None,48.91,2.65,0.77,None,25.01,60.41,18.06,0,32.6
10-05-2024 00:00,11-05-2024 00:00,141.98,740.74,48.26,None,50.76,1.61,0.87,None,45.16,65.91,20.02,0,31.8
11-05-2024 00:00,12-05-2024 00:00,82.69,739.32,49.68,None,74.13,0.93,0.97,None,73.17,35.26,29.06,0,33
12-05-2024 00:00,13-05-2024 00:00,99.56,739.24,48.16,None,67.59,0.38,1.88,None,97.72,24.03,23.35,0,34
13-05-2024 00:00,14-05-2024 00:00,129.4,739.19,41.78,None,59.09,0.44,2.74,None,97.44,69.98,40.44,0,33.8
14-05-2024 00:00,15-05-2024 00:00,118.46,739.27,39.77,None,57.65,0.38,3.11,None,103.01,48.12,12.73,0,34.2
15-05-2024 00:00,16-05-2024 00:00,175.09,739.17,36.61,None,40.2,0.54,3.03,None,109.53,73.45,36.49,0,35
16-05-2024 00:00,17-05-2024 00:00,164.63,738.98,38.67,None,62.29,0.61,2.76,None,86.41,71.17,40.44,0,36.9
17-05-2024 00:00,18-05-2024 00:00,195.81,738.95,38.27,None,88.66,0.4,4.9,None,105.58,48.13,23.43,0,37.1
18-05-2024 00:00,19-05-2024 00:00,161.06,739.32,38.8,None,108.58,0.31,5.16,None,94.16,20.52,20.05,0,38.1
19-05-2024 00:00,20-05-2024 00:00,120.38,739.08,34.86,None,89.61,0.6,3.62,None,64.39,52.96,26.12,0,37.9
20-05-2024 00:00,21-05-2024 00:00,126.07,739.08,38.31,None,62.73,0.61,3.77,None,73.06,55.99,23.54,0,35.8
21-05-2024 00:00,22-05-2024 00:00,91.98,739.05,46.63,None,37.17,1.52,2.77,None,50.14,44.68,39.05,0,36
22-05-2024 00:00,23-05-2024 00:00,94.21,739.02,49.32,None,41.32,2.1,2.75,None,34.01,32.44,28,0,35.2
23-05-2024 00:00,24-05-2024 00:00,61.31,739.26,49.43,None,45.15,2.48,2.58,None,24.72,27.45,8.32,0,35.4
24-05-2024 00:00,25-05-2024 00:00,60.64,738.56,44.14,None,38.44,1.55,2.79,None,27.11,43.34,15.78,0,37.3
25-05-2024 00:00,26-05-2024 00:00,97.71,736.39,41.68,None,62.32,0.53,2.95,None,46.07,31.45,26.87,0,37.9
26-05-2024 00:00,27-05-2024 00:00,113.62,736.42,36.48,None,56.64,0.57,3.2,None,70.33,67.62,25.97,0,38.6
27-05-2024 00:00,28-05-2024 00:00,139.36,736.22,38.9,None,59.08,0.5,3.35,None,87.5,50.43,25.43,0,38.6
28-05-2024 00:00,29-05-2024 00:00,138.08,736.01,36.56,None,49.77,0.65,3.05,None,100.63,65.29,22.84,0,38
29-05-2024 00:00,30-05-2024 00:00,122.96,736.01,37.95,None,61.75,0.86,2.1,None,74.97,37.73,13.57,0,39.1
30-05-2024 00:00,31-05-2024 00:00,107.94,736.56,36.2,None,74.8,0.69,1.73,None,74.84,25.49,21.39,0,38.6
31-05-2024 00:00,01-06-2024 00:00,96.42,736.29,37.35,None,58.67,0.78,2.13,None,89.45,29.07,25.01,0,36.5
01-06-2024 00:00,02-06-2024 00:00,117.41,736.57,35.62,None,92.77,0.94,2.34,None,72.59,13.84,11.31,0,36.7
02-06-2024 00:00,03-06-2024 00:00,64.61,736.28,38.37,None,70.76,0.61,2.37,None,58.21,20.83,20.76,0,37.2
03-06-2024 00:00,04-06-2024 00:00,74.71,736.41,34.36,None,115.21,0.81,2.48,None,74.67,29.67,14.32,0,37
04-06-2024 00:00,05-06-2024 00:00,111.21,736.44,43.09,None,55.83,0.95,4.07,None,76.18,19.88,15.9,0,37.8
05-06-2024 00:00,06-06-2024 00:00,118.5,736.26,41.3,None,91.17,1.22,4.18,None,61.82,74.88,22.09,0,33.8
06-06-2024 00:00,07-06-2024 00:00,67.35,736.04,46.89,None,68.62,1.21,3.77,None,77.46,99.11,16.38,0,35.6
07-06-2024 00:00,08-06-2024 00:00,63.74,736.13,38.38,None,114.35,0.74,3.7,None,83.63,100.26,21.23,0,35.8
08-06-2024 00:00,09-06-2024 00:00,68.5,735.98,38.32,None,123.99,1.02,3.74,None,63.91,104.32,17.69,0,36
09-06-2024 00:00,10-06-2024 00:00,54,736.01,35.22,None,126.98,0.79,3.78,None,74.87,111.37,22.76,0,37.3
10-06-2024 00:00,11-06-2024 00:00,60.38,736.07,34.19,None,114.9,0.69,3.96,None,79.75,118.05,21.55,0,37.2
11-06-2024 00:00,12-06-2024 00:00,91.74,736.18,34.43,None,93.8,0.56,4.91,None,87.4,104.72,22.47,0,37.6
12-06-2024 00:00,13-06-2024 00:00,76.93,736.27,34.69,None,98.15,0.61,5.28,None,72.14,106.23,10.54,0,38.8
13-06-2024 00:00,14-06-2024 00:00,65.49,736.02,31.55,None,122.9,1.05,5.19,None,63.97,116.06,7.12,0,37.8
14-06-2024 00:00,15-06-2024 00:00,69.16,736.38,36.88,None,114.92,1.8,5.1,None,55.19,97.23,19.91,0,38.3
15-06-2024 00:00,16-06-2024 00:00,52.44,736.28,35.08,None,128.6,1.21,5.38,None,55.88,101.44,17.63,0,39.1
16-06-2024 00:00,17-06-2024 00:00,63.22,736.77,38.14,None,130.89,0.57,4.25,None,56.05,89.23,20.14,0,39.5
17-06-2024 00:00,18-06-2024 00:00,71.67,739,23.8,None,70.2,1.8,1.52,None,52.42,99.85,20,0,39.5
18-06-2024 00:00,19-06-2024 00:00,70.28,748.36,41.5,None,154.64,0.4,4.86,None,107.48,9.43,16.31,0,38.9
19-06-2024 00:00,20-06-2024 00:00,76.25,741.79,42.27,None,110.71,0.32,2.55,None,63.74,53.93,23.22,0,33.7
20-06-2024 00:00,21-06-2024 00:00,49.04,736,50.71,None,51.19,0.3,0.7,None,43.02,95.57,13.64,0,31.9
21-06-2024 00:00,22-06-2024 00:00,73.67,736,58.31,None,45.32,0.3,1.03,None,43.93,85.82,14.4,0,33.2
22-06-2024 00:00,23-06-2024 00:00,104.93,736,55.71,None,41.07,0.3,1.96,None,47.79,86.25,16.54,0,33.5
23-06-2024 00:00,24-06-2024 00:00,64.67,736.01,55.27,None,33.27,0.3,1.12,None,39.06,83.04,14.6,0,33.2
24-06-2024 00:00,25-06-2024 00:00,63.67,735.97,56.43,None,36.96,0.3,0.68,None,44.81,75.77,16.17,0,33.8
25-06-2024 00:00,26-06-2024 00:00,69.25,736,58.13,None,36.94,0.3,0.24,None,52.06,75.77,13.28,0,33
26-06-2024 00:00,27-06-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,31.1
27-06-2024 00:00,28-06-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,28.9
28-06-2024 00:00,29-06-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,30.3
29-06-2024 00:00,30-06-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,0,32.6
30-06-2024 00:00,01-07-2024 00:00,99,736,57.75,None,45.5,0.3,0.97,None,6,16.85,19.25,0,32.1
01-07-2024 00:00,02-07-2024 00:00,53.79,736,60.73,None,82.39,0.3,0.89,None,16.84,78.94,None,0,33
02-07-2024 00:00,03-07-2024 00:00,57.14,736,63.15,None,79.13,0.3,0.78,None,11.66,87.76,11.82,0,29.5
03-07-2024 00:00,04-07-2024 00:00,45.47,735.99,75.77,None,38.69,0.3,0.43,None,6.14,75.48,17.36,0,28.6
04-07-2024 00:00,05-07-2024 00:00,42.74,736,73.5,None,34.05,0.89,1.04,None,3.62,79.38,14.16,0,29.6
05-07-2024 00:00,06-07-2024 00:00,34.67,735.34,74.78,None,36.15,0.3,1.87,None,6.67,60.7,9.05,0,29.7
06-07-2024 00:00,07-07-2024 00:00,33.14,735.99,75.64,None,39.99,0.3,2.4,None,8.53,29.79,9.68,0,29.8
07-07-2024 00:00,08-07-2024 00:00,21.56,735.99,69.23,None,39.07,0.3,0.53,None,6.81,31.26,5.41,0,28.3
08-07-2024 00:00,09-07-2024 00:00,31.93,738.85,76.11,None,44.16,0.3,0.56,None,7.39,31.47,9.8,0,29.6
09-07-2024 00:00,10-07-2024 00:00,57.07,742,76.69,None,38.54,0.3,0.89,None,11.31,45.38,17.5,0,30.8
10-07-2024 00:00,11-07-2024 00:00,70.83,741.98,71.81,None,46.71,0.3,0.81,None,12.46,96.77,17.32,0,33.5
11-07-2024 00:00,12-07-2024 00:00,71.89,742,65.04,None,52.29,0.3,1.15,None,14.3,100.73,18.08,0,31.4
12-07-2024 00:00,13-07-2024 00:00,38.18,742,59.17,None,88.26,0.3,0.84,None,32.99,77.35,17.39,0,30.3
13-07-2024 00:00,14-07-2024 00:00,58.48,742,68.04,None,45.57,0.3,0.89,None,51.98,32.79,17.49,0,32.3
14-07-2024 00:00,15-07-2024 00:00,58.91,742,61.24,None,41.49,0.3,0.7,None,43.51,29.75,17.07,0,31.3
15-07-2024 00:00,16-07-2024 00:00,57.27,742.01,66.11,None,39.75,0.3,0.64,None,41.7,28.78,16.93,0,33.2
16-07-2024 00:00,17-07-2024 00:00,55.41,742,63.9,None,37.43,0.3,0.5,None,33.85,58.19,16.6,0,32.7
17-07-2024 00:00,18-07-2024 00:00,49,741.8,65.93,None,41.61,0.3,0.9,None,34.8,47.2,15.97,0,31
18-07-2024 00:00,19-07-2024 00:00,57.42,742,71.72,None,38.3,0.3,1.29,None,49.54,48.49,18.4,0,31.5
19-07-2024 00:00,20-07-2024 00:00,88.33,742,72.61,None,33.62,0.3,1.16,None,33.41,69.51,18.12,0,32.4
20-07-2024 00:00,21-07-2024 00:00,59.03,741.97,65.4,None,35.64,0.3,0.82,None,12.17,74.93,17.21,0,32.6
21-07-2024 00:00,22-07-2024 00:00,8,742,67.12,None,37.34,0.3,0.79,None,11.23,59.09,17.38,0,30.9
22-07-2024 00:00,23-07-2024 00:00,42.47,741.81,71.61,None,36.9,0.3,1.3,None,11.18,82.11,15.61,0,31.4
23-07-2024 00:00,24-07-2024 00:00,50.43,741.99,72.48,None,31.77,0.3,1.43,None,11.12,93.51,13.49,0,30
24-07-2024 00:00,25-07-2024 00:00,69.69,742,70.99,None,52.56,0.3,1.75,None,16.19,70.16,14.24,0,31.2
25-07-2024 00:00,26-07-2024 00:00,43.37,741.9,70.86,None,34.54,0.3,1.9,None,24.35,106.49,13.24,0,30.9
26-07-2024 00:00,27-07-2024 00:00,71.27,741.68,70.85,None,48.33,0.3,1.31,None,57.75,103.6,13.2,0,31.3
27-07-2024 00:00,28-07-2024 00:00,48.31,741.57,69.03,None,41.1,0.3,2.06,None,54.34,102.51,14.93,0,33
28-07-2024 00:00,29-07-2024 00:00,39.16,741.78,63.05,None,38.53,0.3,1.51,None,34.78,103.4,13.68,0,33.6
29-07-2024 00:00,30-07-2024 00:00,38.74,741.72,61.76,None,35.66,0.3,1.36,None,31.76,102.16,13.34,0,34.4
30-07-2024 00:00,31-07-2024 00:00,47.01,741.7,65.22,None,45.05,0.3,1.72,None,35.93,89.36,14.15,0,31.9
31-07-2024 00:00,01-08-2024 00:00,50.12,741.57,67.72,None,83.58,0.3,1.77,None,54.98,94.61,14.54,0,28.8
01-08-2024 00:00,02-08-2024 00:00,25.24,742,58.2,None,42.7,0.3,1.44,None,35.15,109.6,17.55,0,29.7
02-08-2024 00:00,03-08-2024 00:00,33.11,741.9,70.57,None,34.71,0.31,1.47,None,20.16,101.06,25.28,0,30.3
03-08-2024 00:00,04-08-2024 00:00,34.24,735.97,65.56,None,40.57,0.3,1.48,None,25.93,92.98,24,0,30.5
04-08-2024 00:00,05-08-2024 00:00,31.2,736,66.56,None,40.31,0.3,1.35,None,24.27,62.82,41.03,0,30
05-08-2024 00:00,06-08-2024 00:00,32.21,735.97,70.85,None,42.69,0.3,1.28,None,21.21,62.69,27.31,0,30
06-08-2024 00:00,07-08-2024 00:00,42.41,736.16,68.27,None,57.21,0.3,0.82,None,27.55,61.86,27.21,0,28.1
07-08-2024 00:00,08-08-2024 00:00,38.81,736,77.44,None,51.65,0.3,0.37,None,29.05,61.41,24.84,0,28.5
08-08-2024 00:00,09-08-2024 00:00,32.03,736.01,77.62,None,33.56,0.3,0.35,None,25.61,62.06,26.95,0,29
09-08-2024 00:00,10-08-2024 00:00,39.98,736.09,80.21,None,37.85,0.3,0.52,None,27.73,61.39,27.43,0,28.9
10-08-2024 00:00,11-08-2024 00:00,50.12,736,81.26,None,116.39,0.3,0.73,None,29.33,61.49,27.76,0,27.3
11-08-2024 00:00,12-08-2024 00:00,44.19,736.02,83.39,None,183.77,0.3,1.39,None,30.55,60.45,23.72,0,27.5
12-08-2024 00:00,13-08-2024 00:00,45.21,736,82.57,None,347.25,0.3,0.46,None,43.46,59.75,26.26,0,28.7
13-08-2024 00:00,14-08-2024 00:00,45.54,735.74,79.24,None,348.56,0.3,1.07,None,97.33,65.16,24.04,0,30.6
